name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
Technology and Systems Development SpA.,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Rodrigo de Araya 1263, Macul, Región Metropolitana, Chile",-33.4751349,-70.61921629999999,+56 2 2397 1000,http://www.dts.cl/,4.6,66,True,Services
Asysa Integral Computers,cl,tech_companies,technology-digital,Región Metropolitana,"San Antonio 486, Of.113, 8320121 Santiago, Región Metropolitana, Chile",-33.4371714,-70.64861259999999,,http://www.asysa.cl/,5,20,True,Computer support and services
Technosystems Chile Ltda.,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Francisco Bilbao 268, 7500957 Providencia, Santiago, Región Metropolitana, Chile",-33.4422563,-70.6288655,+56 2 2328 8900,http://www.technosystems.cl/,4.2,36,True,Computer support and services
Southern Technology Group LTDA | STG Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Américo Vespucio 991, 7550373 Las Condes, Región Metropolitana, Chile",-33.423390999999995,-70.5798853,+56 2 2392 5000,,4.3,28,False,Software company
LifeMax - Tecnologia + Servicio Tecnico,cl,tech_companies,technology-digital,Región Metropolitana,"San Diego 144, Local 15, 8330214 Santiago, Región Metropolitana, Chile",-33.4466041,-70.6507408,+56 9 6626 3774,https://www.lifemaxstore.cl/,4.3,283,True,Computer store
Grupotech - Innovate Solutions,cl,tech_companies,technology-digital,Región Metropolitana,"Avda Liber Bernardo O`Higgins 949 of. 1403, Santiago Centro, Santiago, Región Metropolitana, Chile",-33.4409451,-70.64955379999999,+56 2 2869 1746,https://www.grupotech.cl/,5,5,True,Computer consultant
Tecnologias Mix,cl,tech_companies,technology-digital,Región Metropolitana,"Morandé 835, 8340000 Santiago, Región Metropolitana, Chile",-33.434063099999996,-70.6543492,+56 9 4787 0873,http://www.tecnologiasmix.cl/,5,3,True,Electronics company
Technology & Bits SpA,cl,tech_companies,technology-digital,Región Metropolitana,"San Diego 993, 8330938 Santiago, Región Metropolitana, Chile",-33.4584878,-70.64943079999999,+56 9 8250 4184,https://www.tecnobits.cl/,4.7,178,True,Electronics company
Option,cl,tech_companies,technology-digital,Región Metropolitana,"Cerro El Plomo 5420, LC S 01-02, 7560742 Santiago, Las Condes, Región Metropolitana, Chile",-33.4057491,-70.5749025,+56 2 2887 3700,https://www.option.tech/,4.9,9,True,Software company
St Computacion,cl,tech_companies,technology-digital,Región Metropolitana,"Enrique Mac Iver 125, piso 8, 8320218 Santiago, Región Metropolitana, Chile",-33.441282699999995,-70.64630009999999,+56 2 2361 0811,https://www.st-computacion.com/,4.2,21,True,Computer service
Tisal S.A. - Tecnologías de la Información en Salud,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Pedro de Valdivia 33, 7501012 Providencia, Región Metropolitana, Chile",-33.4241887,-70.6123621,,http://www.tisal.cl/,4.3,12,True,Software company
Valuetech,cl,tech_companies,technology-digital,Región Metropolitana,"Antonia López de Bello 172, 8420477 Santiago, Recoleta, Región Metropolitana, Chile",-33.4318577,-70.6406964,+56 2 2390 5600,https://www.valuetech.cl/,4.5,22,True,Software company
Sonda,cl,tech_companies,technology-digital,Región Metropolitana,"Teatinos 500, 8340261 Santiago, Región Metropolitana, Chile",-33.437468599999995,-70.6558043,+56 2 2657 5000,https://www.sonda.com/,4.3,423,True,Software company
Bd Tecnologia Spa,cl,tech_companies,technology-digital,Región Metropolitana,"Zenteno 970, 8331092 Santiago, Región Metropolitana, Chile",-33.4580674,-70.6508401,+56 9 3693 9713,http://www.bdtec.cl/,5,2,True,Automation company
Techcenter,cl,tech_companies,technology-digital,Región Metropolitana,"San Diego 335, 8320000 Santiago, Región Metropolitana, Chile",-33.449791999999995,-70.6508387,+56 9 7779 8385,http://www.techcenter.cl/,4.8,72,True,Electronics company
Alltec,cl,tech_companies,technology-digital,Región Metropolitana,"San Diego 971, 8330938 Santiago, Región Metropolitana, Chile",-33.4582562,-70.6494654,+56 2 2671 5800,https://www.alltec.cl/,4.5,440,True,Computer store
Informat S.A - a SaaS Company,cl,tech_companies,technology-digital,Región Metropolitana,"Av Vitacura 2771, 7550136 Santiago, Las Condes, Región Metropolitana, Chile",-33.4149674,-70.6037051,+56 2 2484 2450,https://www.informat.cl/,4.3,12,True,Computer consultant
Tecnotodo,cl,tech_companies,technology-digital,Región Metropolitana,"San Ignacio de Loyola 633, oficina 912, 8330691 Santiago, Región Metropolitana, Chile",-33.4539477,-70.6559472,+56 9 9856 8107,https://tecnotodo.cl/contact/,3.8,96,True,Computer hardware manufacturer
Sistemas Expertos E Ingenieria De Software Limitad,cl,tech_companies,technology-digital,Región Metropolitana,"José Miguel de la Barra 480, Oficina 501, Santiago, Región Metropolitana, Chile",-33.4368522,-70.6436263,+56 2 3202 4575,http://www.sistemasexpertos.cl/,5,7,True,Software company
Netgroup Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Contramaestre Micalvi 75, 7760039 Santiago, Ñuñoa, Región Metropolitana, Chile",-33.4566088,-70.57896,+56 2 2412 5999,http://www.netgroup.cl/,4.2,19,True,Computer repair service
Sistemas Digitales Newtec,cl,tech_companies,technology-digital,Región Metropolitana,"P.º Bulnes 216, Of 902, 8330324 Santiago, Región Metropolitana, Chile",-33.448824699999996,-70.6524915,+56 9 8409 2038,http://www.newtec.cl/,4.5,2,True,Computer support and services
DataWolke,cl,tech_companies,technology-digital,Región Metropolitana,"Monjitas 565, piso, 5, Santiago, Región Metropolitana, Chile",-33.4366199,-70.64530169999999,+56 9 5659 1419,http://www.datawolke.com/,5,5,True,Computer support and services
Soporta Ltda,cl,tech_companies,technology-digital,Región Metropolitana,"Fanor Velasco 85, Oficina 804, 8340532 Santiago, Región Metropolitana, Chile",-33.4429784,-70.65958789999999,+56 9 4020 5678,https://www.soporta.cl/,4.2,13,True,Software company
Globalbox spa,cl,tech_companies,technology-digital,Región Metropolitana,"Serrano 73, Oficina 416, 8330128 Santiago, Región Metropolitana, Chile",-33.4453858,-70.64930149999999,+56 2 6469 0523,https://globalbox.cl/,4.8,51,True,Computer store
PC Factory Huerfanos,cl,tech_companies,technology-digital,Región Metropolitana,"Huérfanos 1081, 8320186 Santiago, Región Metropolitana, Chile",-33.4395862,-70.6520551,+56 2 2560 0000,https://www.pcfactory.cl/,4.1,4687,True,Computer store
Ingeniería y soluciones informáticas,cl,tech_companies,technology-digital,Región Metropolitana,"Moneda 920, 8320000 of#105, Santiago, Región Metropolitana, Chile",-33.442081099999996,-70.6497948,+56 2 2672 9447,https://www.tecnofull.cl/,3.6,641,True,Computer store
Tecnova IT Solutions S.A.,cl,tech_companies,technology-digital,Región Metropolitana,"Eliodoro Yáñez 2239, 7510507 Santiago, Providencia, Región Metropolitana, Chile",-33.4308157,-70.60569029999999,+56 2 2714 0700,https://www.tecnovait.com/,4.5,29,True,Software company
"Aeurus Santiago - Desarrollo de Software, Aplicaciones web y móviles",cl,tech_companies,technology-digital,Región Metropolitana,"Av. Los Leones 220, 7510600 Providencia, Región Metropolitana, Chile",-33.421808899999995,-70.6047961,+56 2 2897 9190,http://www.aeurus.cl/,3.7,3,True,Website designer
Drisoft,cl,tech_companies,technology-digital,Región Metropolitana,"Monjitas 550, 8320000 Santiago, Región Metropolitana, Chile",-33.436794,-70.6451651,+56 9 8300 9924,https://www.agenciadrisoft.cl/,5,68,True,Website designer
DSAC Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Providencia 1208, Oficina 804, 7500571 Providencia, Región Metropolitana, Chile",-33.428976999999996,-70.621146,+56 9 8851 9109,https://dsacchile.cl/,4.9,9,True,Software company
Desarrollo web - Empresa de servicios de desarrollo web y programación,cl,tech_companies,technology-digital,Región Metropolitana,"Alonso de Córdova 5870, Of. 724, Las Condes, Región Metropolitana, Chile",-33.407347,-70.570041,+56 9 3510 6900,,5,4,False,Software company
Abstract Software,cl,tech_companies,technology-digital,Región Metropolitana,"Aurelio González 3779, 7630354 Santiago, Vitacura, Región Metropolitana, Chile",-33.4001521,-70.59878379999999,,https://abstract.cl/,5,5,True,Software company
Vambe,cl,tech_companies,technology-digital,Región Metropolitana,"Av Vitacura 2939, Piso 3, Oficina 302, 7550011 Las Condes, Región Metropolitana, Chile",-33.4111622,-70.6022691,+56 9 4973 6923,https://www.vambe.ai/,4,50,True,Software company
Apply Digital,cl,tech_companies,technology-digital,Región Metropolitana,"Santiago Province, Los Conquistadores 1730, Piso 23, Providencia, Región Metropolitana, Chile",-33.422779,-70.621849,+56 2 3324 7626,https://www.applydigital.com/,5,28,True,Software company
Softland Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Séptimo de Línea 1247, 7500562 Providencia, Región Metropolitana, Chile",-33.4282493,-70.62191,+56 600 329 2120,https://www.softland.cl/,3.7,126,True,Software company
Desarrollo de Sistemas Web y Aplicaciones Móviles | Nextstation Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Nueva Providencia 1881, Oficina 505, 7500000 Providencia, Región Metropolitana, Chile",-33.4257833,-70.6139267,+56 9 5394 1965,https://nextstation.cl/,5,3,True,Website designer
Sysnet Chile Ltda.,cl,tech_companies,technology-digital,Región Metropolitana,"Huérfanos 1022, oficina 1404, 8320214 Santiago, Región Metropolitana, Chile",-33.439766999999996,-70.65122099999999,+56 2 2570 8692,http://www.sysnet.cl/empresas,5,7,True,Software company
COMPUTER DESIGN CHILE S.A,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Sta. María 2670, Oficina 201, 7520424 Providencia, Región Metropolitana, Chile",-33.4167133,-70.6096427,+56 9 7877 1353,https://computerdesign.cl/,4.7,20,True,Software company
NetRed Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Francisco Bulnes Correa 2707, 7600231 Las Condes, Región Metropolitana, Chile",-33.4098383,-70.51432559999999,+56 2 2430 0155,https://netred.cl/,4.5,11,True,Software company
Majosege • Consultora en Sistemas Digitales,cl,tech_companies,technology-digital,Región Metropolitana,"Eulogia Sánchez 65, 7500895 Santiago, Providencia, Región Metropolitana, Chile",-33.4399078,-70.6333373,+56 9 5716 8135,https://www.majosege.cl/,5,7,True,Software company
Nisum Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Apoquindo 4700, 7560969 Las Condes, Región Metropolitana, Chile",-33.4124008,-70.5805955,+56 2 2207 9698,http://www.nisumlatam.com/,4.6,57,True,Software company
Smart Decisions Technology,cl,tech_companies,technology-digital,Región Metropolitana,"Las Bellotas 199, oficina 62, 7510123 Providencia, Región Metropolitana, Chile",-33.4223615,-70.6084952,+56 9 8350 2442,https://smartdecisions.cl/,5,9,True,Software company
Akzio,cl,tech_companies,technology-digital,Región Metropolitana,"San Antonio 220, oficina 308, 8320201 Santiago, Región Metropolitana, Chile",-33.4402627,-70.6481575,+56 2 2633 7317,http://www.akzio.cl/,4.8,11,True,Computer consultant
Foldersoft,cl,tech_companies,technology-digital,Región Metropolitana,"Huérfanos 1160, oficina 1103, Santiago, Región Metropolitana, Chile",-33.4403461,-70.6530599,+56 2 2656 6500,http://www.foldersoft.net/,4,4,True,Software company
Youtouch Soluciones Tecnológicas,cl,tech_companies,technology-digital,Región Metropolitana,"San Pio X 2445, 7510602 Santiago, Providencia, Región Metropolitana, Chile",-33.421680699999996,-70.6042749,+56 9 7631 3053,https://www.youtouch.cl/,5,5,True,Software company
Adexus S.A,cl,tech_companies,technology-digital,Región Metropolitana,"Miraflores 383, 8320149 Santiago, Región Metropolitana, Chile",-33.4382204,-70.64540939999999,+56 2 2686 1000,https://www.adexus.com/,4.2,87,True,Software company
Symbiose SpA,cl,tech_companies,technology-digital,Región Metropolitana,"of, Dr. Manuel Barros Borgoño 71, Providencia, Santiago, Región Metropolitana, Chile",-33.4295909,-70.6190803,+56 2 2604 6836,http://www.symbiose.cl/,3.7,3,True,Software company
Wibo | Software de autoservicio para restaurantes,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Pedro de Valdivia 273, 7511185 Santiago, Providencia, Región Metropolitana, Chile",-33.425974599999996,-70.611728,+56 9 3224 0916,https://www.soywibo.com/,3,4,True,Software company
Devaid,cl,tech_companies,technology-digital,Región Metropolitana,"Andrés de Fuenzalida 47 - Providencia, Piso 6, Santiago, Providencia, Región Metropolitana, Chile",-33.4218568,-70.6110103,,https://devaid.cl/,4.8,8,True,Software company
Globant,cl,tech_companies,technology-digital,Región Metropolitana,"Av Andres Bello 2457 Pisos 32 y 33, Gran Torre Santiago, 7510689 Providencia, Región Metropolitana, Chile",-33.4168036,-70.6067832,+56 2 2405 3260,https://www.globant.com/,4.9,79,True,Software company
Acid Labs,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Apoquindo 5950, 7550000 Las Condes, Región Metropolitana, Chile",-33.4088882,-70.569749,+56 2 2412 5858,https://weareacidlabs.com/,4.4,50,True,Software company
Ionix SpA,cl,tech_companies,technology-digital,Región Metropolitana,"La Concepción 141, Oficina 904, 7500010 Providencia, Región Metropolitana, Chile",-33.4244275,-70.6155216,+56 2 2264 1588,https://ionixlatam.com/,4.8,13,True,Software company
Soho Humantech,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Apoquindo 5950, Piso 19 - Oficina 118, 7560949 Las Condes, Región Metropolitana, Chile",-33.4089823,-70.56898989999999,,http://www.soho.lat/,4.2,12,True,Software company
Garage Labs | Consultora tecnológica para empresas,cl,tech_companies,technology-digital,,,-37.0533354,-87.91408659999999,+56 9 8741 1528,https://www.garagelabs.cl/,5,11,True,Software company
Valuesite Ltda,cl,tech_companies,technology-digital,Región Metropolitana,"Sta. Beatriz 170, 7500519 Providencia, Región Metropolitana, Chile",-33.4264454,-70.6187362,+56 2 2204 0190,https://web.valuesite.cl/,5,5,True,Software company
Moveapps,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Nueva Providencia 1881, Of. 1618, Providencia, 7500520 Santiago, Providencia, Región Metropolitana, Chile",-33.4256605,-70.6140432,,https://www.moveapps.cl/,5,7,True,Software company
Nimbi,cl,tech_companies,technology-digital,Región Metropolitana,"Pdte Errázuriz 3949, 7550595 Las Condes, Región Metropolitana, Chile",-33.4203257,-70.58752009999999,+56 9 3268 3597,http://www.nimbiedu.com/,5,3,True,Software company
Turing TI SPA,cl,tech_companies,technology-digital,Región Metropolitana,"Liber Bernardo O'Higgins 929 Piso 7, Santiago, Chile, 8320275 Santiago, Región Metropolitana, Chile",-33.4433953,-70.64926249999999,+56 9 2627 1709,,5,2,False,Computer training school
Infor-Ingen Computación,cl,tech_companies,technology-digital,Región Metropolitana,"San Diego 980, 8330929 Santiago, Región Metropolitana, Chile",-33.458428999999995,-70.6492179,+56 2 2688 9754,http://www.infor-ingen.com/,4.4,583,True,Computer store
BC Tecnologia,cl,tech_companies,technology-digital,Región Metropolitana,"Alonso de Córdova 5320, Oficina 304, 7560873 Las Condes, Región Metropolitana, Chile",-33.4063343,-70.5742521,+56 9 7654 5949,http://bctecnologia.com/,4.9,41,True,Computer consultant
TINET Soluciones Informáticas,cl,tech_companies,technology-digital,Región Metropolitana,"Evaristo Lillo 48, 7580110 Las Condes, Región Metropolitana, Chile",-33.4137069,-70.5815932,+56 2 2663 6600,http://www.tinet.cl/,4.5,35,True,Computer support and services
Tigabytes Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Av Vitacura 2939, Piso 2, 7550011 Santiago, Las Condes, Región Metropolitana, Chile",-33.4111093,-70.6021579,+56 2 3213 4000,http://www.tigabytes.com/,3.5,10,True,Computer support and services
ACL tech,cl,tech_companies,technology-digital,Región Metropolitana,"Coyancura 2241, Of. 112, 7500000 Providencia, Región Metropolitana, Chile",-33.4235021,-70.6083616,+56 2 2597 1710,http://www.aclti.com/,4.9,15,True,Computer consultant
Departamento de Ingeniería Informática - DIINF USACH,cl,tech_companies,technology-digital,Región Metropolitana,"9170125 Santiago, Santiago / Estación Central, Región Metropolitana, Chile",-33.4497846,-70.6872849,+56 2 2718 0900,http://www.informatica.usach.cl/,4.4,52,True,University
Infocomputer,cl,tech_companies,technology-digital,Región Metropolitana,"Gral. Las Heras 1630, 8331159 Santiago, Región Metropolitana, Chile",-33.4532962,-70.6575548,+56 9 6802 1144,http://www.infocomputer.cl/,3.8,59,True,Computer repair service
T&C Computer,cl,tech_companies,technology-digital,Región Metropolitana,"San Diego 965, Local 12 y 36, 8330938 Santiago, Región Metropolitana, Chile",-33.4581508,-70.6495741,+56 2 2672 9705,http://www.local12.cl/,4.3,463,True,Electronics store
IT HUNTERS | Head Hunter TI | Latam,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Manquehue Nte. 151, of. 802, Santiago, Las Condes, Región Metropolitana, Chile",-33.407178699999996,-70.56747519999999,+56 9 8837 8003,http://www.it-hunter.cl/,4.7,94,True,Human resource consulting
TKDS Soluciones Informatícas,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Américo Vespucio 1835, 7550537 Santiago, Las Condes, Región Metropolitana, Chile",-33.429366099999996,-70.5753794,+56 9 9733 5438,http://www.tkds.cl/,4,3,True,Computer consultant
Kibernum Computer Engineering S.A.,cl,tech_companies,technology-digital,Región Metropolitana,"San Antonio 580, Santiago, Región Metropolitana, Chile",-33.4361856,-70.6488086,+56 2 2816 3500,http://www.kibernum.com/,3.9,57,True,Computer service
PRONET SYSTEMS INNOVACIÓN & SOLUCIÓN SpA,cl,tech_companies,technology-digital,Región Metropolitana,"Santo Domingo 1160, oficina 701, Santiago, Región Metropolitana, Chile",-33.4366182,-70.6535864,+56 9 7334 3948,https://www.pronet-systems.cl/,4.4,44,True,Computer service
Tecnodata,cl,tech_companies,technology-digital,Región Metropolitana,"Víctor Manuel 1672, 8360715 Santiago, Región Metropolitana, Chile",-33.4673115,-70.6409882,+56 2 2445 6200,https://www.tecnodatasa.cl/,4.3,40,True,Computer accessories store
I2B Technologies,cl,tech_companies,technology-digital,Región Metropolitana,"La Concepción 141, 7500010 Providencia, Región Metropolitana, Chile",-33.4243744,-70.615743,+56 2 2584 7477,http://www.i2btech.com/,5,4,True,Software company
Indra Sistemas Chile S.A.,cl,tech_companies,technology-digital,Región Metropolitana,"Isidora Goyenechea, 7550647 Las Condes, Región Metropolitana, Chile",-33.4133578,-70.6038975,+56 2 2810 3600,https://www.indracompany.com/es/pais/chile,4.5,27,True,Software company
Alicom Ltda,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Pedro de Valdivia 1783, Local 27A, Providencia, Región Metropolitana, Chile",-33.4396857,-70.6088881,+56 9 9863 8504,https://alicom.cl/?utm_source=gbp&utm_medium=referral&utm_campaign=maps-listing,4.9,54,True,Computer store
Central Gamer,cl,tech_companies,technology-digital,Región Metropolitana,"por fuera del edificio, Antonio Varas 303, local 4, 7500580 Providencia, Región Metropolitana, Chile",-33.4306407,-70.6169511,+56 9 3561 3893,https://www.centralgamer.cl/,4.7,456,True,Computer accessories store
DITGITAL (ex Deira IT),cl,tech_companies,technology-digital,Región Metropolitana,"Av. Ricardo Lyon 222, 7500000 Providencia, Región Metropolitana, Chile",-33.42332,-70.6088062,+56 9 7667 9186,https://www.ditgital.cl/,4,64,True,Computer store
Sistemas E Informatica - Tibox Chile,cl,tech_companies,technology-digital,Maule,"Jesús Pons 421, 3341753 Curicó, Maule, Chile",-34.985444,-71.2266202,+56 75 228 2150,http://www.tibox.cl/,4.8,19,True,Computer support and services
Nice One,cl,tech_companies,technology-digital,Región Metropolitana,"Gral. Salvo 297, 7500738 Providencia, Región Metropolitana, Chile",-33.4348169,-70.6238549,+56 9 6694 7754,http://www.n1g.cl/,4.3,220,True,Computer store
PlayFactory,cl,tech_companies,technology-digital,Región Metropolitana,"Condell 1166, 7501422 Santiago, Providencia, Región Metropolitana, Chile",-33.4454115,-70.6261118,+56 9 9447 1518,https://www.playfactory.cl/,4.5,296,True,Computer store
Soluciones tecnológicas GYM spa,cl,tech_companies,technology-digital,Región Metropolitana,"Gral del Canto 112, oficina 604, Providencia, Región Metropolitana, Chile",-33.4290634,-70.6180299,+56 9 3278 9604,https://solucionesgym.cl/,5,2,True,Computer consultant
S2T - Servicios Y Soluciones Tecnologicas S.A.,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Ejército Libertador 353, 8340263 Santiago, Región Metropolitana, Chile",-33.451512699999995,-70.6607344,+56 2 2510 7588,http://www.s2t.cl/,5,3,True,Corporate office
SIPCOM Soluciones Tecnológicas,cl,tech_companies,technology-digital,Región Metropolitana,"Calle Cerro el Plomo 5931, Oficina 1103, 7561160 Santiago, Las Condes, Región Metropolitana, Chile",-33.404201799999996,-70.5696481,+56 2 2814 8081,,5,4,False,Computer support and services
Soluciones Tecnológicas Avanzadas Limitada STAlab,cl,tech_companies,technology-digital,Región Metropolitana,"Román Díaz 462, 7500724 Providencia, Región Metropolitana, Chile",-33.4343114,-70.6205669,+56 2 2235 9928,http://www.stalab.cl/,5,2,True,Laboratory equipment supplier
GT Soluciones Informáticas,cl,tech_companies,technology-digital,Región Metropolitana,"Lord Cochrane 209, 8330964 Santiago, Región Metropolitana, Chile",-33.449532999999995,-70.6547592,+56 9 4231 3705,https://www.instagram.com/gt_soluciones_informaticas/,5,3,True,Information services
Soluciones Tecnológicas Clevertec Ltda,cl,tech_companies,technology-digital,Región Metropolitana,"General del Canto 421, Providencia, 7500580 Santiago, Providencia, Región Metropolitana, Chile",-33.431848099999996,-70.6169587,+56 2 3263 9560,http://www.clevertec.cl/,3,2,True,Computer support and services
"Keiteck ""Soluciones Informáticas & Tecnológicas""",cl,tech_companies,technology-digital,Región Metropolitana,"Merced 838-A, 8300000 Santiago, Región Metropolitana, Chile",-33.4385158,-70.6489028,+56 9 3375 7304,,5,5,False,Computer support and services
STiware | Soluciones y Servicios TI,cl,tech_companies,technology-digital,Región Metropolitana,"Of. N°117, Merced 838, A, 8320175 Santiago, Región Metropolitana, Chile",-33.4383481,-70.6489011,+56 9 9359 2631,https://stiware.com/,5,9,True,Computer support and services
Novis - Services and SAP in Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Teatinos 500, 8340261 Santiago, Región Metropolitana, Chile",-33.437472,-70.655808,+56 2 2657 5130,http://www.novis.cl/,4.6,23,True,Computer consultant
Soluciones Tecnologicas Procad Limitada,cl,tech_companies,technology-digital,Región Metropolitana,"Bretaña 1825, 7770094 Ñuñoa, Región Metropolitana, Chile",-33.447212199999996,-70.6130046,+56 2 2225 0545,,4,3,False,
Pixelplay soluciones tecnológicas,cl,tech_companies,technology-digital,Región Metropolitana,"Pomassi 6506, 8980000 Santiago, Lo Prado, Región Metropolitana, Chile",-33.4469121,-70.72774129999999,+56 9 3337 7465,,5,2,False,Security service
Netboys | Soluciones Tecnológicas,cl,tech_companies,technology-digital,Región Metropolitana,"Tegualda 1586, 7770165 Ñuñoa, Región Metropolitana, Chile",-33.44884,-70.6229348,+56 9 9257 9696,http://www.netboys.cl/,5,3,True,Corporate office
Undermarket Servicios Informáticos,cl,tech_companies,technology-digital,Región Metropolitana,"Huérfanos 1160, of 909, 8340420 Santiago, Región Metropolitana, Chile",-33.439923199999996,-70.65309189999999,+56 2 6469 1551,http://www.undermarket.cl/,4.9,27,True,Computer support and services
MICROSYSTEM SA,cl,tech_companies,technology-digital,Región Metropolitana,"José Miguel de la Barra 536, OF 701, 8320000 Santiago, Región Metropolitana, Chile",-33.4360971,-70.6436069,+56 2 2460 6400,https://www.microsystem.cl/,4.7,12,True,Computer service
G&T Servicios Computacionales,cl,tech_companies,technology-digital,Región Metropolitana,"San Pablo 1825, 8150000 Santiago, Región Metropolitana, Chile",-33.434539,-70.6631432,+56 9 3660 6795,https://compugyt.cl/,4.9,27,True,Computer store
Reparacion de Notebook - Pc Tech,cl,tech_companies,technology-digital,Región Metropolitana,"Huérfanos 886, Oficina 807, 8320202 Santiago, Región Metropolitana, Chile",-33.439519,-70.64911,+56 9 5461 3184,https://pc-tech.cl/,4.9,700,True,Computer support and services
Insico S A,cl,tech_companies,technology-digital,Región Metropolitana,"Tenderini 82, 8320264 Santiago, Región Metropolitana, Chile",-33.4419361,-70.647078,,http://www.insico.cl/,3,2,True,Software company
PC Keygen Computacion & Servicio Tecnico,cl,tech_companies,technology-digital,Región Metropolitana,"Paseo Ahumada 236, Oficina 405, 8320213 Santiago, Región Metropolitana, Chile",-33.4403377,-70.65101039999999,+56 9 8151 5000,https://www.pckeygen.cl/,5,10,True,Computer store
Wei Computers,cl,tech_companies,technology-digital,Región Metropolitana,"Marchant Pereira 150, ofi. 1503, 7500523 Ñuñoa, Providencia, Región Metropolitana, Chile",-33.4261994,-70.61310379999999,+56 2 2379 0000,https://www.wei.cl/,4.2,862,True,Computer store
Dimension S.A.,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Alameda Libertador Bernardo O'Higgins 1146, P.5,Of.B, 8331016 Santiago, Región Metropolitana, Chile",-33.4447477,-70.65221609999999,+56 2 2675 3200,http://www.dim.cl/,1.8,4,True,Computer support and services
TECNOMATI SPA,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Sta. Rosa 79, piso 4, oficina 44, 8330140 Santiago, Región Metropolitana, Chile",-33.444752199999996,-70.6459842,+56 9 2077 4058,http://www.tecnomati.cl/,4.4,19,True,Computer accessories store
Asesorías Computacionales IONET ltda.,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Providencia 1208, OF 710, 7500571 Providencia, Región Metropolitana, Chile",-33.4290129,-70.6212247,+56 2 2244 4854,http://www.ionet.cl/,5,9,True,Computer support and services
Datacom,cl,tech_companies,technology-digital,Región Metropolitana,"Joaquín Díaz Garcés 060, 7501315 Providencia, Región Metropolitana, Chile",-33.444749,-70.63194589999999,+56 2 2634 4245,,5,3,False,Computer service
Los Reparadores | Servicios Electrónicos e Informáticos | IT | Software,cl,tech_companies,technology-digital,Región Metropolitana,"Centro Comercial Casa Colorada, Merced 832, Local 12, 8320333 Santiago, Región Metropolitana, Chile",-33.4383991,-70.6488526,+56 9 5039 7954,https://losreparadores.org/,5,3,True,Computer service
Isibyte,cl,tech_companies,technology-digital,Región Metropolitana,"Chacabuco 1227, 8350096 Santiago, Región Metropolitana, Chile",-33.431191999999996,-70.679447,+56 9 6844 4154,https://www.isibyte.cl/,3.7,3,True,Computer wholesaler
RapidTec - Formateo de Computadores y Notebook a Domicilio y Servicio Tecnico,cl,tech_companies,technology-digital,Región Metropolitana,"Santo Domingo 1457, Oficina 902, 8340260 Santiago, Región Metropolitana, Chile",-33.4368151,-70.6579115,+56 9 7965 1206,https://rapidtec.cl/,4.8,314,True,Computer repair service
SP Digital,cl,tech_companies,technology-digital,Región Metropolitana,"Padre Mariano 356, 7500026 Providencia, Región Metropolitana, Chile",-33.424033099999995,-70.6184384,+56 2 2656 7043,https://www.spdigital.cl/,4.1,2702,True,Computer store
